Name               ;RA_J2000_deg ;De_J2000_deg  ;Type;Rad_deg      ;Dst_pc; E_B-V; Log_t;pmRA_mas;pmDe_mas;Reference          ;Aliases_and_associated_objects
FoF_1406           ;110.325416667;-11.7905555556;OC  ;0.1241666667 ;  3279;  0.48;  8.95;  -0.57 ;   0.15 ;Dias 2021          ;
FoF_1414           ;116.418333333;-19.1377777778;OC  ;0.1866666667 ;  3984;  0.39;  8.35;  -1.84 ;   2.26 ;Dias 2021          ;
FoF_1420           ;115.724166667;-20.2191666667;OC  ;0.1750000000 ;  3861;  0.45;  7.01;  -2.16 ;   2.62 ;Dias 2021          ;
FoF_1422           ;118.540833333;-22.7641666667;OC  ;0.1700000000 ;  3953;  0.33;  8.34;  -2.17 ;   2.44 ;Dias 2021          ;
FoF_1428           ;119.397500000;-28.0666666667;OC  ;0.3550000000 ;  3584;      ;  8.84;  -2.39 ;   2.55 ;Liu 2019           ;
FoF_1429           ;119.397500000;-28.5416666667;OC  ;0.1983333333 ;  4065;  0.40;  8.47;  -2.31 ;   2.87 ;Dias 2021          ;FoF_1424
FoF_1431           ;120.710416667;-28.5608333333;OC  ;0.1308333333 ;  3247;  0.40;  8.44;  -2.85 ;   2.48 ;Dias 2021          ;PHOC_29
FoF_1437           ;124.106250000;-33.6622222222;OC  ;0.2333333333 ;  4219;  0.36;  8.61;  -2.60 ;   3.04 ;Dias 2021          ;
FoF_145            ;256.975833333;-44.1569444444;OC  ;0.1216666667 ;  1919;  1.07;  8.99;  -2.09 ;  -5.42 ;Cantat-Gaudin 2020b;UBC_551, UFMG_5
FoF_1457           ;122.095416667;-29.6636111111;OC  ;0.1058333333 ;  4386;  0.50;  8.15;  -2.41 ;   2.97 ;Dias 2021          ;TC_0808-2944
FoF_1487           ;160.492500000;-58.3727777778;OC  ;0.1025000000 ;  3185;  0.59;  6.94;  -6.61 ;   3.24 ;Dias 2021          ;
FoF_1540           ;170.219166667;-59.3019444444;OC  ;0.0608333333 ;  2890;  0.21;  9.14;  -5.25 ;   1.81 ;Cantat-Gaudin 2020b;UBC_271
FoF_1578           ;179.760833333;-62.1791666667;OC  ;0.1066666667 ;  4115;  0.50;  7.91;  -6.12 ;   0.71 ;Dias 2021          ;
FoF_1582           ;179.074166667;-62.2586111111;OC  ;0.0650000000 ;  4484;  0.57;  8.06;  -6.44 ;   0.79 ;Dias 2021          ;
FoF_1595           ;185.574166667;-62.5127777778;OC  ;0.1083333333 ;  3650;  0.74;  8.62;  -6.62 ;   0.38 ;Dias 2021          ;
FoF_1599           ;185.021666667;-62.7858333333;OC  ;0.0691666667 ;  3984;  0.75;  7.76;  -6.40 ;   0.17 ;Dias 2021          ;
FoF_1600           ;185.294583333;-61.7041666667;OC  ;0.0458333333 ;  3704;  0.69;  7.91;  -6.39 ;   0.18 ;Dias 2021          ;
FoF_1614           ;241.562083333;-52.1425000000;OC  ;0.0741666667 ;  2480;  1.06;  7.78;  -2.83 ;  -4.82 ;Alessi GEDR3       ;
FoF_1620           ;252.986250000;-44.2327777778;OC  ;0.0458333333 ;  3049;  1.03;  9.13;  -1.34 ;  -1.11 ;Dias 2021          ;
FoF_1624           ;266.582083333;-29.1750000000;OC  ;0.1250000000 ;  2083;  0.51;  8.62;   1.71 ;  -0.78 ;Cantat-Gaudin 2020b;UBC_335, UFMG_31, Theia_2163
FoF_1625           ;269.491250000;-23.2841666667;OC  ;0.0800000000 ;  3205;  1.25;  8.45;  -0.13 ;  -1.58 ;Dias 2021          ;
FoF_1632           ;272.947916667;-18.4638888889;OC  ;0.1400000000 ;  2541;      ;  8.29;   0.14 ;  -1.76 ;Alessi GEDR3       ;
FoF_1639           ;275.915416667;-12.9100000000;OC  ;0.1300000000 ;  2350;      ;  6.60;  -0.11 ;  -0.72 ;Alessi GEDR3       ;Iss_691
FoF_1640           ;275.455000000;-13.8936111111;OC  ;0.0900000000 ;  1980;      ;  6.60;  -0.69 ;  -2.24 ;Alessi GEDR3       ;Teutsch_263
FoF_1641           ;277.916250000;-10.1752777778;OC  ;0.0591666667 ;  3125;  1.33;  7.96;  -1.21 ;  -3.25 ;Dias 2021          ;
FoF_1644           ;280.107500000; -5.7316666667;OC  ;0.1766666667 ;  3290;      ;  9.22;  -1.16 ;  -3.19 ;Alessi GEDR3       ;Iss_616
FoF_1645           ;280.127500000; -5.6422222222;OC  ;0.2241666667 ;  2755;      ;  9.23;  -0.93 ;  -1.43 ;Alessi GEDR3       ;
FoF_1647           ;279.758333333; -5.3800000000;OC  ;0.1000000000 ;  2810;      ;  6.60;  -0.69 ;  -2.13 ;Alessi GEDR3       ;Iss_610
FoF_1650           ;279.983750000; -4.4772222222;OC  ;0.1800000000 ;  2590;      ;  7.83;  -0.54 ;  -2.44 ;Alessi GEDR3       ;
FoF_1661           ;279.920416667; -4.0080555556;OC  ;0.2258333333 ;  2360;      ;  8.67;  -0.56 ;  -2.16 ;Alessi GEDR3       ;FoF_1653
FoF_1663           ;280.557916667; -4.5016666667;OC  ;0.2100000000 ;  2890;      ;  9.22;  -1.21 ;  -3.61 ;Alessi GEDR3       ;
FoF_1692           ;289.171250000;+14.1563888889;OC  ;0.0791666667 ;  4098;  0.94;  8.06;  -2.17 ;  -5.37 ;Dias 2021          ;
FoF_1726           ;299.717083333;+30.7944444444;OC  ;0.1666666667 ;  4570;      ;  7.94;  -3.61 ;  -6.03 ;Alessi GEDR3       ;
FoF_1728           ;298.765000000;+29.9550000000;OC  ;0.0608333333 ;  4167;  0.66;  7.95;  -2.37 ;  -4.89 ;Dias 2021          ;
FoF_1733           ;300.811250000;+31.9375000000;OC  ;0.1908333333 ;  4167;      ;  8.36;  -2.70 ;  -4.96 ;Alessi GEDR3       ;
FoF_1771           ;307.365000000;+44.6427777778;OC  ;0.1300000000 ;  2320;  0.98;  7.92;  -2.06 ;  -2.77 ;Dias 2021          ;
FoF_1777           ;315.600833333;+46.5172222222;OC  ;0.1300000000 ;  3831;  0.85;  6.78;  -3.38 ;  -4.18 ;Dias 2021          ;
FoF_1780           ;321.530833333;+52.7091666667;OC  ;0.1525000000 ;  2083;  1.02;  7.93;  -3.14 ;  -3.74 ;Dias 2021          ;
FoF_1787           ;322.745000000;+52.8305555556;OC  ;0.1175000000 ;  3953;  1.06;  7.51;  -2.88 ;  -3.21 ;Dias 2021          ;
FoF_1789           ;331.273333333;+55.1925000000;OC  ;0.1325000000 ;  3953;  0.77;  7.86;  -3.01 ;  -2.68 ;Dias 2021          ;
FoF_1795           ;337.080833333;+58.4547222222;OC: ;0.4716666667 ;  3937;      ;  8.82;  -3.32 ;  -2.36 ;Liu 2019           ;
FoF_1798           ;331.930833333;+55.6175000000;OC  ;0.1500000000 ;  4032;  0.61;  7.93;  -3.35 ;  -2.96 ;Dias 2021          ;
FoF_1800           ;337.842916667;+58.0530555556;OC  ;0.2100000000 ;  1418;  0.47;  8.52;  -4.59 ;  -2.65 ;Cantat-Gaudin 2020b;Theia_3143, UBC_170, Iss_89
FoF_1805           ;334.305000000;+57.3000000000;OC  ;0.1250000000 ;  3010;      ;  8.63;  -3.21 ;  -3.42 ;Alessi GEDR3       ;
FoF_1807           ;334.111250000;+57.8122222222;OC  ;0.1100000000 ;  3322;  0.89;  7.95;  -3.49 ;  -2.80 ;Dias 2021          ;
FoF_1809           ;334.707083333;+57.4258333333;OC  ;0.0933333333 ;  2924;  0.88;  8.74;  -4.36 ;  -3.43 ;Dias 2021          ;
FoF_1814           ;350.967500000;+61.1788888889;OC  ;0.4408333333 ;  2680;      ;  9.02;  -3.91 ;  -2.17 ;Alessi GEDR3       ;
FoF_1816           ;341.958333333;+59.8911111111;OC  ;0.1700000000 ;  3922;  0.97;  7.50;  -2.89 ;  -1.87 ;Dias 2021          ;
FoF_1817           ;342.269166667;+60.4700000000;OC  ;0.1508333333 ;  4016;  0.99;  7.37;  -2.93 ;  -1.82 ;Dias 2021          ;
FoF_1820           ;351.068333333;+60.8494444444;OC  ;0.2500000000 ;  2910;      ;  7.46;  -3.11 ;  -1.53 ;Alessi GEDR3       ;
FoF_1821           ;347.608750000;+60.9683333333;OC  ;0.1641666667 ;  3185;  0.83;  6.80;  -4.20 ;  -2.07 ;Dias 2021          ;
FoF_1822           ;343.407916667;+62.8286111111;OC  ;0.1183333333 ;  3984;  0.99;  6.90;  -2.24 ;  -0.99 ;Dias 2021          ;
FoF_1825           ;359.229166667;+62.8780555556;OC  ;0.2833333333 ;  1840;  0.58;  8.09;  -1.17 ;  -0.33 ;Alessi GEDR3       ;
FoF_1832           ;359.386666667;+63.7683333333;OC  ;0.3950000000 ;  3770;      ;  8.84;  -1.95 ;  -0.66 ;Alessi GEDR3       ;
FoF_1843           ;356.185833333;+61.9238888889;OC  ;0.1191666667 ;  4237;  0.84;  8.65;  -2.78 ;  -1.15 ;Dias 2021          ;
FoF_1845           ;356.113333333;+62.7111111111;OC  ;0.3333333333 ;  2530;      ;  6.60;  -3.76 ;  -1.88 ;Alessi GEDR3       ;
FoF_1864           ;8.71208333300;+62.9913888889;OC  ;0.1950000000 ;  2747;  0.45;  7.85;  -2.84 ;  -0.56 ;Dias 2021          ;
FoF_1875           ;28.4058333330;+62.8236111111;OC  ;0.4400000000 ;  2820;      ;  8.71;  -1.02 ;  -0.23 ;Alessi GEDR3       ;
FoF_1880           ;27.6491666670;+63.2544444444;OC  ;0.4500000000 ;  2770;      ;  8.82;  -1.09 ;  -0.12 ;Alessi GEDR3       ;
FoF_1904           ;16.5858333330;+63.3394444444;OC  ;0.4766666667 ;  2680;      ;  7.80;  -2.27 ;  -0.45 ;Alessi GEDR3       ;FoF_1889, FoF_1914
FoF_1921_A         ;15.4816666670;+63.1986111111;OC  ;0.2000000000 ;  2690;      ;  6.60;  -2.45 ;  -0.49 ;Alessi GEDR3       ;
FoF_1921_B         ;15.4816666670;+63.1986111111;OC  ;0.2000000000 ;  3510;      ;  6.60;  -1.47 ;  -0.21 ;Alessi GEDR3       ;
FoF_1925           ;37.5745833330;+62.9741666667;OC  ;0.2191666667 ;  3802;  0.77;  7.99;  -0.33 ;  -0.05 ;Dias 2021          ;
FoF_1928           ;24.4350000000;+62.9491666667;OC  ;0.4000000000 ;  2630;      ;  6.84;  -1.43 ;  -0.26 ;Alessi GEDR3       ;
FoF_1930           ;29.6629166670;+62.4125000000;OC  ;0.3208333333 ;  2910;      ;  8.71;  -1.22 ;  -0.24 ;Alessi GEDR3       ;
FoF_1960           ;61.7000000000;+53.4500000000;OC  ;0.0500000000 ;  3010;      ;      ;  -0.02 ;  -1.22 ;Alessi GEDR3       ;
FoF_1979           ;112.372083333; -7.5486111111;OC  ;0.1625000000 ;  4310;  0.29;  8.96;  -1.03 ;   0.84 ;Dias 2021          ;
FoF_198            ;112.127083333;-20.1069444444;OC  ;0.0958333333 ;  3597;  0.28;  8.47;  -2.26 ;   2.50 ;Cantat-Gaudin 2020b;FoF_734, Theia_2318, UBC_223
FoF_1985           ;109.663333333; -3.8083333333;OC  ;0.1175000000 ;  4098;  0.27;  8.72;  -0.97 ;   0.55 ;Dias 2021          ;
FoF_1987           ;113.062083333;-11.8302777778;OC  ;0.1075000000 ;  4292;  0.32;  8.73;  -1.11 ;   1.26 ;Dias 2021          ;
FoF_1994           ;191.005000000;-58.0961111111;OC  ;0.1408333333 ;  1996;  0.44;  8.86;  -2.17 ;  -1.29 ;Cantat-Gaudin 2020b;Theia_4596, UBC_288
FoF_2000           ;319.099166667;+57.4630555556;OC  ;0.1800000000 ;  1408;  0.43;  8.34;  -3.10 ;  -4.41 ;Cantat-Gaudin 2020b;Theia_3067, UBC_161
FoF_201            ;118.954166667;-29.4694444444;OC  ;0.0575000000 ;  4405;  0.71;  8.16;  -2.59 ;   2.92 ;Dias 2021          ;
FoF_2059           ;153.232916667;-60.8850000000;OC  ;0.1908333333 ;  2119;  0.14;  8.43;  -6.34 ;   3.07 ;Cantat-Gaudin 2020b;UBC_257
FoF_2068           ;283.967083333; -5.0938888889;OC  ;0.0708333333 ;  1988;  0.54;  8.35;  -0.47 ;  -4.33 ;Cantat-Gaudin 2020b;UBC_112
FoF_2094           ;175.495000000;-61.9611111111;OC  ;0.1066666667 ;  1835;  0.24;  8.27;  -3.71 ;   1.27 ;Cantat-Gaudin 2020b;Theia_3341, UBC_278, UFMG_10
FoF_2100           ;227.612083333;-60.4950000000;OC  ;0.1366666667 ;  2079;  0.43;  8.56;  -3.38 ;  -3.51 ;Cantat-Gaudin 2020b;Theia_3282, UBC_305, UFMG_19
FoF_2106           ;263.498750000;-35.0583333333;OC  ;0.1533333333 ;  2079;  1.17;  6.77;  -0.28 ;  -2.19 ;Dias 2021          ;
FoF_2113           ;274.704583333;-18.0777777778;OC: ;0.1016666667 ;  2105;  0.51;  6.89;  -0.31 ;  -1.98 ;Dias 2021          ;
FoF_2117           ;282.302083333; -4.4661111111;OC? ;0.1841666667 ;  1647;  0.65;  8.98;   1.09 ;   0.09 ;Cantat-Gaudin 2020b;FoF_2118, Theia_2821, UBC_111, UBC_354, UBC_574
FoF_2123           ;297.959166667;+22.1069444444;OC  ;0.0783333333 ;  1718;  0.62;  8.54;  -0.77 ;  -2.32 ;Cantat-Gaudin 2020b;Theia_3305, UBC_128
FoF_2134           ;38.2604166670;+58.1883333333;OC  ;1.3266666667 ;  2203;      ;  8.15;  -0.23 ;  -0.79 ;Liu 2019           ;FSR_596, FoF_180, UBC_191, UBC_192, UBC_606, UBC_421
FoF_2137           ;36.1375000000;+58.6230555556;OC  ;0.4200000000 ;  2270;      ;  7.80;  -0.51 ;  -0.84 ;Alessi GEDR3       ;
FoF_2139           ;67.6829166670;+46.3019444444;OC  ;0.1983333333 ;  1149;  0.53;  8.47;   0.31 ;  -4.23 ;Cantat-Gaudin 2020b;Theia_2461, UBC_195
FoF_2161           ;279.934583333; -4.6902777778;OC  ;0.3133333333 ;  2700;      ;  6.70;  -0.66 ;  -2.04 ;Alessi GEDR3       ;
FoF_2164           ;280.942500000; -2.8700000000;OC  ;0.1500000000 ;  2043;      ;  8.70;  -0.67 ;  -2.16 ;Alessi GEDR3       ;
FoF_2172           ;282.482500000; -0.3233333333;OC  ;0.1208333333 ;  2083;  1.29;  7.86;  -0.43 ;  -1.84 ;Dias 2021          ;
FoF_2178           ;303.574583333;+36.6780555556;OC  ;0.0666666667 ;  2082;      ;  7.11;  -2.96 ;  -5.65 ;Hunt 2021          ;UBC_369, UBC_581, Red_Necked_Emu, TC_2013+3639, Vastagh_9
FoF_2198           ;107.505833333; +4.6669444444;OC  ;0.1658333333 ;  1250;  0.16;  9.20;   0.68 ;  -1.01 ;Cantat-Gaudin 2020b;Theia_4633, UBC_209
FoF_2210           ;247.197083333;-54.9630555556;OC  ;0.1241666667 ;  1462;  0.31;  8.11;   0.04 ;  -1.28 ;Cantat-Gaudin 2020b;Theia_2645, UBC_311, UFMG_12
FoF_2219           ;130.847916667;-45.7880555556;OC  ;0.3766666667 ;  1543;  0.32;  7.40;  -5.08 ;   4.60 ;Cantat-Gaudin 2020b;Theia_2474, UBC_481, Vel_OB1A
FoF_2220           ;127.450000000;-41.3430555556;OC  ;0.1933333333 ;  1397;  0.27;  8.78;  -1.76 ;   1.07 ;Cantat-Gaudin 2020b;Theia_4108, UBC_242
FoF_2221           ;129.440000000;-40.0283333333;OC  ;1.3191666667 ;   976;  0.40;  7.02;  -5.56 ;   3.85 ;Dias 2021          ;Ruprecht_64
FoF_2236           ;146.434583333;-52.4544444444;OC  ;0.0883333333 ;  1042;      ;  9.35;  -1.70 ;  -0.45 ;Hunt 2021          ;Theia_1242, UBC_256, UPK_549
FoF_2238           ;167.712916667;-56.8211111111;OC  ;0.1058333333 ;  1229;  0.10;  8.69;  -7.45 ;   0.66 ;Cantat-Gaudin 2020b;Theia_4070, UBC_265
FoF_2253           ;307.515000000;+45.9211111111;OC  ;0.1208333333 ;  1484;  0.43;  7.71;  -1.25 ;  -0.97 ;Cantat-Gaudin 2020b;Theia_3073, UBC_144
FoF_2287           ;120.617916667;-39.6186111111;OC  ;0.4650000000 ;  1087;  0.20;  8.42;  -2.59 ;   5.64 ;Dias 2021          ;
FoF_2293           ;278.472916667;-13.1780555556;OC  ;0.3358333333 ;  1058;      ;  8.61;   0.92 ;   0.44 ;Alessi GEDR3       ;
FoF_2309           ;209.942083333;-63.6127777778;OC  ;0.3250000000 ;  1000;      ;  9.06;  -6.17 ;  -1.76 ;Liu 2019           ;Theia_1180, UBC_530
FoF_2312           ;223.120000000;-61.5055555556;OC  ;0.4450000000 ;  1083;  0.60;  8.08;  -2.22 ;  -1.85 ;Dias 2021          ;Theia_2325
FoF_2339           ;290.669166667;+18.6763888889;OC  ;0.4350000000 ;  1105;  0.83;  8.14;  -1.01 ;  -6.10 ;Dias 2021          ;
FoF_2383           ;95.3833333330;-16.0441666667;OC  ;0.9166666667 ;   377;      ;  7.52;  -5.38 ;   4.97 ;Liu 2019           ;BBJ_1b
FoF_2439           ;103.588333333; -5.8938888889;OC  ;2.3966666667 ;   282;      ;  6.90;  -7.38 ;  -2.57 ;Liu 2019           ;Zari_1, HIP_33175, UPK_434, Tian_Core_1, OPD_91
FoF_265            ;226.173333333;-58.4922222222;OC  ;0.1008333333 ;  3584;  1.34;  8.88;  -4.86 ;  -3.42 ;Dias 2021          ;
FoF_288            ;273.483333333;-19.5138888889;OC  ;0.0900000000 ;  2506;  0.79;  7.89;   0.12 ;  -2.06 ;Dias 2021          ;
FoF_289            ;274.100000000;-18.0869444444;OC  ;0.0500000000 ;  2530;      ;  8.89;  -1.13 ;  -2.63 ;Alessi GEDR3       ;van_Wulfen_6
FoF_290            ;276.743750000;-14.1086111111;OC  ;0.1691666667 ;  2770;      ;  9.10;  -0.69 ;  -2.17 ;Alessi GEDR3       ;Teutsch_183, Teutsch_268
FoF_313            ;294.042083333;+20.5538888889;OC  ;0.1008333333 ;  2841;  1.06;  8.83;  -1.17 ;  -3.94 ;Dias 2021          ;
FoF_316            ;294.750000000;+19.8500000000;OC  ;0.1500000000 ;  2680;      ;      ;  -2.00 ;  -5.09 ;Alessi EDR3        ;
FoF_321            ;296.389166667;+21.1530555556;OC  ;0.0758333333 ;  2304;  0.88;  8.86;  -0.36 ;  -3.53 ;Cantat-Gaudin 2020b;Theia_3403, UBC_127
FoF_341            ;314.860416667;+44.9352777778;OC  ;0.1025000000 ;  3497;  0.65;  8.00;  -3.40 ;  -4.39 ;Dias 2021          ;
FoF_344            ;321.922083333;+49.6952777778;OC  ;0.2316666667 ;  2786;  0.79;  7.29;  -3.94 ;  -4.85 ;Dias 2021          ;
FoF_368            ;97.1000000000;+17.7325000000;OC  ;0.2408333333 ;  4464;  0.45;  8.25;   0.00 ;  -0.89 ;Dias 2021          ;
FoF_373            ;105.579166667; -1.8397222222;OC  ;0.1266666667 ;  4149;  0.39;  7.41;  -0.94 ;   0.78 ;Dias 2021          ;
FoF_403            ;161.024166667;-58.0950000000;OC  ;0.0950000000 ;  2703;  0.42;  7.10;  -7.05 ;   2.94 ;Cantat-Gaudin 2020b;UBC_501
FoF_434            ;240.425000000;-52.1200000000;OC  ;0.0858333333 ;  2210;  1.07;  9.24;  -4.92 ;  -5.42 ;Alessi GEDR3       ;
FoF_436            ;251.047916667;-44.1166666667;OC  ;0.0658333333 ;  3937;  1.06;  8.69;  -2.43 ;  -3.86 ;Dias 2021          ;UFMG_14
FoF_449            ;279.726666667; -6.4266666667;OC  ;0.1141666667 ;  2550;      ;  9.41;  -0.93 ;  -1.28 ;Alessi GEDR3       ;Teutsch_271
FoF_458            ;280.105000000; -3.7563888889;OC  ;0.2700000000 ;  2740;  0.94;  7.43;   0.32 ;  -1.60 ;Dias 2021          ;PHOC_2
FoF_488            ;299.860000000;+31.1922222222;OC  ;0.1100000000 ;  3012;      ;  7.83;  -2.33 ;  -5.15 ;Alessi GEDR3       ;
FoF_5              ;156.137916667;-72.5100000000;OC  ;0.6266666667 ;  1961;  0.10;  9.43;  -6.89 ;   1.46 ;Cantat-Gaudin 2020b;Theia_7784, UBC_274
FoF_503            ;306.375416667;+40.8641666667;OC  ;0.2183333333 ;  2066;  0.92;  6.79;  -2.99 ;  -4.53 ;Dias 2021          ;
FoF_506            ;310.363750000;+46.1366666667;OC  ;0.1150000000 ;  2577;  0.70;  6.85;  -2.26 ;  -4.44 ;Dias 2021          ;QC_3
FoF_518            ;339.965416667;+58.7088888889;OC  ;0.1000000000 ;  2790;      ;  7.32;  -2.65 ;  -2.09 ;Alessi GEDR3       ;
FoF_532            ;0.03625000000;+63.9133333333;OC  ;0.3491666667 ;  4120;      ;  6.60;  -1.85 ;  -0.57 ;Alessi GEDR3       ;
FoF_546            ;3.26000000000;+62.4616666667;OC  ;0.0750000000 ;  2941;      ;      ;  -2.10 ;  -0.80 ;Casado 2020        ;Casado_15
FoF_58             ;129.956666667;-46.3636111111;OC  ;0.7683333333 ;  1908;      ;  7.36;  -5.81 ;   5.06 ;Liu 2019           ;FSR_1429, FoF_2088, NGC_2645
FoF_589            ;119.812083333;-19.1261111111;OC  ;0.0633333333 ;  3205;  0.11;  8.64;  -1.39 ;   0.50 ;Cantat-Gaudin 2020b;Theia_4607, UBC_227
FoF_597            ;282.104166667; +8.7138888889;OC  ;0.0666666667 ;  2392;  0.87;  8.75;  -0.06 ;  -1.49 ;Cantat-Gaudin 2020b;Theia_3455, UBC_117
FoF_613            ;61.5333333330;+58.4194444444;OC  ;0.1366666667 ;  4630;  0.73;  7.07;  -0.10 ;  -0.01 ;Dias 2021          ;
FoF_658            ;95.2741666670; -3.4311111111;OC  ;0.1366666667 ;  1486;  0.22;  8.97;  -1.46 ;   1.61 ;Cantat-Gaudin 2020b;Renou_62, Theia_4142, UBC_211
FoF_665            ;108.698333333;-26.2447222222;OC  ;0.1266666667 ;  4000;  0.50;  8.93;  -1.97 ;   2.73 ;Dias 2021          ;
FoF_676            ;149.022916667;-60.1758333333;OC  ;0.0675000000 ;  3390;  0.21;  9.56;  -5.87 ;   5.18 ;Dias 2021          ;UFMG_62
FoF_733            ;111.070416667;-20.2450000000;OC  ;0.1458333333 ;  3279;  0.33;  8.06;  -2.43 ;   3.02 ;Dias 2021          ;PHOC_16
FoF_780            ;148.317916667;-57.4375000000;OC  ;0.1733333333 ;  3096;  0.58;  7.31;  -5.60 ;   3.54 ;Dias 2021          ;
FoF_859            ;207.008750000;-63.4236111111;OC  ;0.0708333333 ;  2950;      ;  8.07;  -6.54 ;  -1.92 ;Alessi GEDR3       ;
FoF_861            ;244.705000000;-52.8800000000;OC  ;0.0341666667 ;  4115;  0.42;  9.22;  -2.56 ;  -3.95 ;Cantat-Gaudin 2020b;UFMG_18
FoF_866            ;261.767916667;-39.4050000000;OC  ;0.0700000000 ;  2558;  0.72;  9.34;   2.91 ;   0.48 ;Cantat-Gaudin 2020b;UFMG_8
FoF_869            ;283.853750000; -1.2527777778;OC  ;0.1383333333 ;  2920;      ;  6.60;  -1.70 ;  -4.52 ;Alessi GEDR3       ;
FoF_876            ;316.055000000;+42.0738888889;OC  ;0.0808333333 ;  2119;  0.61;  7.79;  -2.45 ;  -4.27 ;Cantat-Gaudin 2020b;UBC_145
FoF_884            ;338.320000000;+56.5472222222;OC  ;0.2533333333 ;  3830;      ;  6.60;  -3.36 ;  -2.65 ;Alessi GEDR3       ;UBC_388
FoF_886            ;334.230000000;+54.6205555556;OC  ;0.1850000000 ;  3480;      ;  8.62;  -3.56 ;  -3.02 ;Alessi GEDR3       ;
FoF_888            ;358.914166667;+60.8513888889;OC  ;0.0691666667 ;  2839;      ;  8.89;  -1.79 ;  -1.01 ;Hunt 2021          ;HeXuHao_4
FoF_909            ;26.9104166670;+60.3841666667;OC  ;0.3800000000 ;  3937;      ;  8.72;  -0.70 ;  -0.42 ;Liu 2019           ;
FoF_919            ;36.7391666670;+58.4788888889;OC  ;0.5033333333 ;  2380;      ;  6.60;  -0.41 ;  -0.86 ;Alessi GEDR3       ;
FoF_921            ;35.5725000000;+58.0008333333;OC  ;0.2066666667 ;  3690;  0.71;  7.40;  -1.04 ;  -0.36 ;Dias 2021          ;
FoF_930            ;102.845000000; -1.8011111111;OC  ;0.0783333333 ;  2558;  0.31;  9.36;  -0.92 ;   3.00 ;Cantat-Gaudin 2020b;Teutsch_60, Theia_5786, UBC_213
FoF_942            ;119.734166667;-29.5675000000;OC  ;0.2050000000 ;  4292;  0.49;  7.83;  -2.37 ;   3.10 ;Dias 2021          ;
FoF_947            ;118.610000000;-27.5180555556;OC  ;0.0650000000 ;  3003;  0.43;  9.16;  -4.26 ;   3.68 ;Cantat-Gaudin 2020b;UBC_234
FoF_951            ;120.640000000;-31.5363888889;OC  ;0.2300000000 ;  3170;      ;  6.70;  -2.58 ;   2.81 ;Alessi GEDR3       ;
FoF_965            ;123.005000000;-34.4080555556;OC  ;0.2533333333 ;  4100;      ;  8.84;  -2.12 ;   3.08 ;Alessi GEDR3       ;
FoF_967            ;120.145416667;-30.9844444444;OC  ;0.1283333333 ;  4167;  0.40;  7.98;  -2.53 ;   3.12 ;Dias 2021          ;
Foldvari_119       ;338.933333333;+60.0000000000;OC  ;0.0183333333 ;  2600;      ;      ;  -2.77 ;  -1.69 ;Alessi GEDR3       ;
Froebrich_Cl_87    ;86.7662500000;+21.0016666667;EC  ;0.0183333333 ;  1754;      ;      ;   0.14 ;  -1.54 ;Alessi GDR2        ;Alves-Yun_1, CB_34, HH_290, V1184_Tau
Frolov_1           ;359.899583333;+61.3972222222;OC  ;0.2600000000 ;  3313;  0.52;  7.59;  -1.54 ;  -0.98 ;Hunt 2021          ;C2354+613
G3CC_4             ;184.936250000;-62.9702777778;EC  ;0.0075000000 ;  2280;      ;      ;  -6.20 ;   0.51 ;Alessi GEDR3       ;
G3CC_69            ;292.325000000;+17.9363888889;EC  ;0.0416666667 ;  1270;      ;      ;  -1.04 ;  -5.26 ;Alessi GEDR3       ;UCEC_16
G3CC_70            ;292.384583333;+18.0158333333;EC  ;0.0333333333 ;  1310;      ;      ;  -0.97 ;  -5.18 ;Alessi GEDR3       ;UCEC_17
GEDR3-1            ;217.598750000;-53.9280555556;EC  ;0.0583333333 ;  1029;      ;      ;  -3.80 ;  -2.09 ;Alessi GEDR3       ;
GEDR3-10           ;280.600000000; -6.9000000000;OC  ;0.1000000000 ;  1770;      ;      ;  -1.03 ;  -2.58 ;Alessi GEDR3       ;
GEDR3-11           ;280.320000000; -5.4100000000;OC  ;0.1000000000 ;  1970;      ;      ;   0.49 ;  -1.02 ;Alessi GEDR3       ;
GEDR3-12           ;279.765000000; -4.8000000000;OC  ;0.1500000000 ;  2750;      ;      ;   1.00 ;  -1.69 ;Alessi GEDR3       ;
GEDR3-13           ;279.550000000; -6.9800000000;OC  ;0.1250000000 ;  1883;      ;      ;  -1.05 ;  -2.33 ;Alessi GEDR3       ;
GEDR3-14           ;279.625000000; -7.0000000000;OC  ;0.1250000000 ;  1740;      ;      ;   0.49 ;  -4.89 ;Alessi GEDR3       ;
GEDR3-15           ;280.150000000; -5.3300000000;OC  ;0.0750000000 ;  3480;      ;      ;  -0.21 ;  -1.85 ;Alessi GEDR3       ;
GEDR3-16           ;35.5000000000;+30.0000000000;OC  ;1.2500000000 ;   811;      ;      ;   9.95 ;  -3.40 ;Alessi GEDR3       ;
GEDR3-17           ;336.772083333;+65.1322222222;OC  ;0.0833333333 ;   902;      ;      ;  -0.61 ;  -3.07 ;Alessi GEDR3       ;26_Cep
GEDR3-18           ;334.042916667;+52.3575000000;EC  ;0.0583333333 ;  3770;      ;      ;  -3.66 ;  -3.45 ;Alessi GEDR3       ;
GEDR3-19           ;338.667500000;+40.6736111111;EC  ;0.1691666667 ;   493;      ;      ;  -2.46 ;  -3.66 ;Alessi GEDR3       ;
